"x"
0.627
0.547
0.601
0.32
0.505
0.245
0.557
0.427
0.365
0.304
0.296
0.369
0.614
0.487
0.281
0.39
0.248
0.207
0.07
0.619
0.472
0.466
0.243
0.226
0.544
0.625
0.452
0.47
0.348
0.384
0.358
0.357
0.561
0.201
0.211
0.275
0
0.226
0.313
0.302
0.295
0.629
0.444
0.221
0.272
0.252
0.241
0.626
0.534
0.547
0.592
0.474
0.593
0.515
0.392
0.404
0.435
0.367
0.487
0.279
0.289
0.503
0.416
0.341
0.207
0.286
0.317
0.368
0.202
0.167
0
0.133
0.339
0
0.119
0.316
0.365
0.301
0.376
0.113
0.586
0.284
0.303
0.503
0.412
0.304
0.349
0.304
0.374
0.663
0.891
0.466
0.56
0.583
0.551
0.345
0.476
0.574
0.418
0.38
0
0.682
0.375
0.429
0.308
0.232
0.335
0.395
0.352
0.397
0.481
0.412
0.638
0.706
0.453
0.528
0.163
0.153
0.298
0.48
0.461
0.409
0.233
0.325
0.155
0.103
0.147
0.331
0.516
0.67
0.506
0.352
0.548
0.72
0.439
0.513
0.571
0.277
0.289
0.342
0.501
0.566
0.364
0.812
0.3
0.334
0.506
0.153
0.228
0.246
0.183
0.247
0.465
0.394
0.305
0.179
0.522
0.481
0.06
0.452
0.277
0.362
0.263
0.554
0.328
0.241
0.132
0.328
0.445
0.385
0.246
0.33
0.448
0.505
0.114
0.49
0.246
0.155
0.273
0.301
0.347
0.445
0.208
0.257
0.25
0.45
0.175
0.243
0.053
0.23
0.402
0.152
0.19
0.265
0.433
0.64
0.124
0.089
0.396
0.334
0.301
0.148
0.373
0.49
0.531
0.342
0.086
0.346
0.258
0.464
0.278
0.486
0.442
0.322
0.596
0.488
0.339
0.434
0.434
0.103
0.487
0.337
0.3
0.553
0.384
0.512
0.398
0.448
0.302
0.162
0.37
0.521
0.327
0.258
0.48
0.156
0.351
0.594
0.189
0.524
0.329
0.205
0.27
0.433
0.565
0.401
0.167
0.147
0.629
0.285
0.296
0.319
0.164
0.393
0.389
0.405
0.371
0.683
0.398
0.564
0.635
0.422
0.237
0.574
0.265
0.495
0.635
0.61
0.196
0.507
0.4
0.304
0.396
0.573
0.499
0
0.199
0.461
0.401
0.438
0.561
0.413
0.359
0.038
0.459
0.501
0.205
0.222
0.419
0.53
0.354
0.372
0.363
0.34
0.306
0.455
0.445
0.376
0.177
0.149
0.068
0.661
0.213
0.375
0.285
0.15
0.281
0.303
0.376
0.161
0.219
0.424
0.361
0.633
0.419
0.253
0.262
0.365
0.247
0.452
0.585
0.206
0.556
0.509
0.204
0.349
0.728
0.304
0.358
0.265
0.241
0.327
0.671
0.551
0.487
0.129
0.751
0.347
0.281
0.539
0.354
0.252
0.396
0.177
0.67
0.376
0.335
0.279
0.324
0.309
0.508
0.394
0.215
0.24
0.553
0.241
0.395
0.205
0.188
0.493
0.399
0.682
0.629
0.468
0.748
0.247
0.648
0.508
0.378
0.42
0.206
0.404
0.294
0.247
0.362
0.353
0.594
0.08
0.267
0.25
0.393
0.452
0.234
0.358
0.433
0.461
0.357
0.36
0.065
0.362
0.299
0.372
0.657
0.436
0.571
0.077
0.49
0.373
0.221
0.093
0.365
0.34
0.021
0.238
0.353
0.21
0.347
0.492
0.315
0.371
0.251
0.213
0.411
0.349
0.299
0.515
0.162
0.506
0.473
0.002
0.806
0.073
0.303
0.503
0.381
0.443
0.298
0.503
0.091
0.316
0.496
0.415
0.124
0.638
0.184
0.273
0.329
0.514
0.461
0.351
0.47
0.529
0.282
0.558
0.486
0.229
0.017
0.253
0.568
0.33
0.294
0.254
0.444
0.495
0.561
0.276
0.429
0.194
0.651
0.48
0.182
0.399
0.547
0.144
0.481
0.293
0.686
0.605
0.687
0.585
0.733
0.709
0.567
0.801
0.551
0.831
0.447
0.372
0.657
0.454
0.286
0.369
0.497
0.456
0.581
0.471
0.169
0.286
0.356
0.349
0.285
0.369
0.236
0.483
0.286
0.525
0.515
0.514
0.525
0.608
0.368
0.154
0.652
0.497
0.624
0.191
0.589
0.662
0.109
0.145
0.515
0.489
0.291
0.495
0.403
0.457
0.397
0.515
0.269
0.624
0.254
0.366
0.59
0.462
0.227
0.204
0.525
0.413
0.644
0.479
0.455
