"x"
0.118
0.358
0.288
0.06
0.53
0.262
0.91
0.57
0.75
0.402
0.724
0.562
0.286
0.89
0.21
0.232
0.208
0.11
0.03
0.482
0.396
0.522
0.066
0.212
0.264
0.38
0.642
0.1
0.438
0.168
0.818
0.004
0.304
0.168
0.502
0.47
0.092
0.454
0
0.776
0.29
0.774
0.5
0.728
0.332
0.978
0.5
0.35
0.208
0.246
0.814
0.492
0.128
0.49
0.52
0.68
0.5
0.496
0.38
0.96
0.99
0.314
0.218
0.512
0.08
0.176
0.43
0.23
0.494
0.238
0.43
0.118
0.204
0.07
0.106
0.278
0.038
0.104
0.13
0.22
0.414
0.596
0.098
0.248
0.19
0.098
0.83
0.264
0.282
0.372
0.054
0.086
0.704
0.524
0.674
0.118
0.106
0.018
0.542
0.348
0.55
0.056
0.208
0.208
0.364
0.26
0.046
0.412
0.176
0.348
0.076
0.044
0.032
0.12
0.02
0.572
0.206
0.002
0.358
0.14
0.05
0.176
0.692
0.138
0.454
0.178
0.658
0.05
0.262
0.13
0.408
0.466
0.894
0.142
0.49
0.05
0.734
0.676
0.154
0.114
0.064
0.572
0.326
0.402
0.016
0.364
0.092
0.542
0.124
0.594
0.028
0.04
0.242
0.31
0.182
0.328
0.392
0.472
0.302
0.874
0.558
0.286
0.152
0.446
0.01
0.55
0.166
0.696
0.228
0.798
0.304
0.818
0.344
0.252
0.698
0.458
0.274
0.034
0.824
0.49
0.494
0.63
0.906
0.614
0.53
0.028
0.768
0.588
0.186
0.14
0.068
0.214
0.57
0.284
0.424
0.514
0.12
0.432
0.008
0.024
0.008
0.09
0
0.008
0.396
0.334
0.046
0.514
0.434
0.496
0.036
0.326
0.764
0.538
0
0.006
0.552
0.544
0.232
0.542
0.368
0.618
0.24
0.054
1.536
0.304
0.884
0.496
0.408
0.216
0.184
0.538
0
0.55
0.652
0
0.358
0.246
0.178
0.126
0.104
0.356
0.472
0.49
0.026
0.71
0.128
0.304
0.158
0.578
0.232
0.312
0.406
0.446
0.472
0.32
0.67
0.766
0.688
0.858
0.048
0.718
0.78
0.444
0.734
0.994
0.12
0.028
0.078
0.874
0.226
0.482
0.024
0.064
0.074
0.194
0.17
0
0.388
0.622
0.004
0.134
0.786
0.324
0
0.358
0.124
0.97
0.236
0.066
0.166
0.482
0.088
0.186
0
0.286
0.978
0.662
0.594
0.086
0.886
0.888
0.226
0.44
0.338
0.792
0.386
0.184
0.488
0.708
0.78
0.064
0.096
0.052
0.1
0.052
0.5
0.454
0.772
0.708
0.848
0.52
0.686
0.258
0.638
0.398
0.736
0.524
0.204
0.842
0.892
0.482
0.27
0.016
0.238
0.532
0.484
0.856
0.804
0.66
0.26
0.128
0.26
0.176
0.258
0
0.184
0.336
0.01
0.342
0.276
0.224
0.522
0.394
0.376
0.164
0.524
0.466
0.328
0.102
0.598
0.598
0.132
0.344
0.526
0.338
0.184
0.602
0.974
0.088
0.668
0.408
0.47
0.978
0.042
0.996
0.386
0.112
0.47
0.618
0.292
0.286
0.06
0.25
0.318
0.444
0.716
0.48
0.526
0.668
0.26
0.986
0.304
0.96
0.832
0.244
0.256
0.07
0.578
0.794
0.692
0.558
0.754
0.924
0.784
0.806
0.984
0.108
0.548
0.872
0.422
0.682
0.532
0.214
0.666
0.014
0.99
0.358
0.364
0.478
0.998
0.15
0.616
0.814
0.86
0.99
0.766
0.272
0.1
0.444
0.956
0.362
0.66
0.118
0.002
0.718
0.51
0.24
0.102
0.176
0.214
0.068
0.788
0.13
0.54
0.326
0.586
0.44
0.37
0.004
0.118
0.148
0.152
0.312
0.23
0.432
0.068
0.79
0.258
0.05
0.34
0.082
0.236
0.122
0.41
0.024
0.186
0.346
0.22
0.702
0.076
0.144
0.024
0.086
0
0.34
0.074
0.28
0.16
0.266
0.104
0.278
0.018
0.034
0.054
0.068
0.072
0.064
0.098
0.212
0.106
0.05
0.006
0
0.038
0.004
0.036
0.364
0.078
0.642
0.036
0.658
0.166
0.022
0.044
0.026
0.486
0.948
0.652
0.66
0.428
0.248
0.1
0.67
0.718
0.756
0.458
0.164
0.118
0.012
0.2
0.048
0.292
0.224
0.354
0.04
0.072
0.058
0.126
0.054
0.096
0.188
0.088
0.452
0.004
0.45
0.24
0.044
0.076
0.014
0.202
0.142
0.01
0.458
0.186
0.19
0.112
0.048
0.168
0.17
0.212
0.14
0.336
0.348
0.01
0.99
0.06
0.386
0.248
0.082
0.076
0.452
0.95
0.814
0.202
0.418
0.366
0.528
0.028
0.054
0.258
0.014
0.156
0.274
0.368
0.43
0.434
0.002
0.586
0.466
0.268
0.034
0
0.072
0.134
0.398
0
0.43
0.132
0.304
0.2
0.32
0.228
0.062
0.116
0.096
0.146
0.088
0.226
0.082
0.152
0.176
0
0.334
0.13
0.048
0.03
0.046
0.286
0.444
0.32
0.354
0.504
0.54
0.196
0.072
0.124
0.982
0.338
0.076
0.552
0.026
0.376
0.024
0.754
0.316
0.404
0.528
0.524
0.674
0.82
0.99
0.62
0.772
0.386
0.366
0.04
0.844
0.546
0.312
0.514
0.592
0.47
0.498
0.346
0.72
0
0.332
0.002
0.042
0.11
0.506
0.436
0.086
0.686
0.318
0.152
0.768
0.116
0.09
0.13
0.278
0.126
0.568
0.064
0.046
0.296
0.162
0.068
0.16
0.268
0.276
0.17
0.34
0.246
0.076
0.108
0.676
0.742
0.238
0.002
0.094
0.63
0.18
0.072
0.986
0.186
0.37
0.244
0
0.04
0.97
0.012
0.312
0.804
0.116
0.044
0.146
0.074
0.48
0.318
0.222
0.246
0.584
0.352
0.28
0.212
0.108
0.224
0.45
0.004
0.82
0.06
0.036
0.102
0.068
0.058
0.386
0.126
0.052
0.002
0.028
0.094
0.55
0.378
0.122
0.01
0.232
0.044
0.06
0.22
0.018
0.086
0.038
0.472
0.018
0.002
0.014
0.062
0.126
0.042
0.032
0.022
0.34
0.268
0.496
0.02
0.194
0.112
0.248
0.028
0.296
